subsector,country_code,unit,carrier,year,0
Non Ferrous Metals,LT,twh,electricity,2013,0.008336037277514773
Non Ferrous Metals,LT,twh,electricity,2014,0.0
Non Ferrous Metals,LT,twh,electricity,2015,0.0
Non Ferrous Metals,LT,twh,electricity,2016,0.0
Non Ferrous Metals,LT,twh,electricity,2017,0.0010729205937365861
Non Ferrous Metals,LT,twh,electricity,2018,0.00045059660959539315
Non Ferrous Metals,LT,twh,methane,2000,0.0
Non Ferrous Metals,LT,twh,methane,2001,0.0
Non Ferrous Metals,LT,twh,methane,2002,0.0
Non Ferrous Metals,LT,twh,methane,2003,0.0
Non Ferrous Metals,LT,twh,methane,2004,0.0
Non Ferrous Metals,LT,twh,methane,2005,0.0
Non Ferrous Metals,LT,twh,methane,2006,0.0
Non Ferrous Metals,LT,twh,methane,2007,0.0
Non Ferrous Metals,LT,twh,methane,2008,0.0
Non Ferrous Metals,LT,twh,methane,2009,0.0
Non Ferrous Metals,LT,twh,methane,2010,0.0007915916970805231
Non Ferrous Metals,LT,twh,methane,2011,0.0011986959984362207
Non Ferrous Metals,LT,twh,methane,2012,0.0007463578858187789
Non Ferrous Metals,LT,twh,methane,2013,0.0008368255083422672
Non Ferrous Metals,LT,twh,methane,2014,0.0
Non Ferrous Metals,LT,twh,methane,2015,0.0
Non Ferrous Metals,LT,twh,methane,2016,0.0
Non Ferrous Metals,LT,twh,methane,2017,0.00010770673059324198
Non Ferrous Metals,LT,twh,methane,2018,4.523381126174418e-05
Non Ferrous Metals,LT,twh,space_heat,2000,0.0
Non Ferrous Metals,LT,twh,space_heat,2001,0.0
Non Ferrous Metals,LT,twh,space_heat,2002,0.0
Non Ferrous Metals,LT,twh,space_heat,2003,0.0
Non Ferrous Metals,LT,twh,space_heat,2004,0.0
Non Ferrous Metals,LT,twh,space_heat,2005,0.0
Non Ferrous Metals,LT,twh,space_heat,2006,0.0
Non Ferrous Metals,LT,twh,space_heat,2007,0.0
Non Ferrous Metals,LT,twh,space_heat,2008,0.0
Non Ferrous Metals,LT,twh,space_heat,2009,0.0
Non Ferrous Metals,LT,twh,space_heat,2010,5.61809041341979e-06
Non Ferrous Metals,LT,twh,space_heat,2011,8.50739405460711e-06
Non Ferrous Metals,LT,twh,space_heat,2012,5.297056675510088e-06
Non Ferrous Metals,LT,twh,space_heat,2013,5.939124151329491e-06
Non Ferrous Metals,LT,twh,space_heat,2014,0.0
Non Ferrous Metals,LT,twh,space_heat,2015,0.0
Non Ferrous Metals,LT,twh,space_heat,2016,0.0
Non Ferrous Metals,LT,twh,space_heat,2017,7.644170003783244e-07
Non Ferrous Metals,LT,twh,space_heat,2018,3.210337379097023e-07
Non Ferrous Metals,LU,twh,electricity,2000,0.0
Non Ferrous Metals,LU,twh,electricity,2001,0.0
Non Ferrous Metals,LU,twh,electricity,2002,0.0
Non Ferrous Metals,LU,twh,electricity,2003,0.0
Non Ferrous Metals,LU,twh,electricity,2004,0.0
Non Ferrous Metals,LU,twh,electricity,2005,0.0
Non Ferrous Metals,LU,twh,electricity,2006,0.0
Non Ferrous Metals,LU,twh,electricity,2007,0.0
Non Ferrous Metals,LU,twh,electricity,2008,0.0
Non Ferrous Metals,LU,twh,electricity,2009,0.0
Non Ferrous Metals,LU,twh,electricity,2010,0.0
Non Ferrous Metals,LU,twh,electricity,2011,0.0
Non Ferrous Metals,LU,twh,electricity,2012,0.0
Non Ferrous Metals,LU,twh,electricity,2013,0.0
Non Ferrous Metals,LU,twh,electricity,2014,0.0
Non Ferrous Metals,LU,twh,electricity,2015,0.0
Non Ferrous Metals,LU,twh,electricity,2016,0.0
Non Ferrous Metals,LU,twh,electricity,2017,0.0
Non Ferrous Metals,LU,twh,electricity,2018,0.0
Non Ferrous Metals,LU,twh,methane,2000,0.0
Non Ferrous Metals,LU,twh,methane,2001,0.0
Non Ferrous Metals,LU,twh,methane,2002,0.0
Non Ferrous Metals,LU,twh,methane,2003,0.0
Non Ferrous Metals,LU,twh,methane,2004,0.0
Non Ferrous Metals,LU,twh,methane,2005,0.0
Non Ferrous Metals,LU,twh,methane,2006,0.0
Non Ferrous Metals,LU,twh,methane,2007,0.0
Non Ferrous Metals,LU,twh,methane,2008,0.0
Non Ferrous Metals,LU,twh,methane,2009,0.0
Non Ferrous Metals,LU,twh,methane,2010,0.0
Non Ferrous Metals,LU,twh,methane,2011,0.0
Non Ferrous Metals,LU,twh,methane,2012,0.0
Non Ferrous Metals,LU,twh,methane,2013,0.0
Non Ferrous Metals,LU,twh,methane,2014,0.0
Non Ferrous Metals,LU,twh,methane,2015,0.0
Non Ferrous Metals,LU,twh,methane,2016,0.0
Non Ferrous Metals,LU,twh,methane,2017,0.0
Non Ferrous Metals,LU,twh,methane,2018,0.0
Non Ferrous Metals,LU,twh,space_heat,2000,0.0
Non Ferrous Metals,LU,twh,space_heat,2001,0.0
Non Ferrous Metals,LU,twh,space_heat,2002,0.0
Non Ferrous Metals,LU,twh,space_heat,2003,0.0
Non Ferrous Metals,LU,twh,space_heat,2004,0.0
Non Ferrous Metals,LU,twh,space_heat,2005,0.0
Non Ferrous Metals,LU,twh,space_heat,2006,0.0
Non Ferrous Metals,LU,twh,space_heat,2007,0.0
Non Ferrous Metals,LU,twh,space_heat,2008,0.0
Non Ferrous Metals,LU,twh,space_heat,2009,0.0
Non Ferrous Metals,LU,twh,space_heat,2010,0.0
Non Ferrous Metals,LU,twh,space_heat,2011,0.0
Non Ferrous Metals,LU,twh,space_heat,2012,0.0
Non Ferrous Metals,LU,twh,space_heat,2013,0.0
Non Ferrous Metals,LU,twh,space_heat,2014,0.0
Non Ferrous Metals,LU,twh,space_heat,2015,0.0
Non Ferrous Metals,LU,twh,space_heat,2016,0.0
Non Ferrous Metals,LU,twh,space_heat,2017,0.0
Non Ferrous Metals,LU,twh,space_heat,2018,0.0
Non Ferrous Metals,LV,twh,electricity,2000,0.043933169435550826
Non Ferrous Metals,LV,twh,electricity,2001,0.05997691205164458
Non Ferrous Metals,LV,twh,electricity,2002,0.07006777279208364
Non Ferrous Metals,LV,twh,electricity,2003,0.0784038100695984
Non Ferrous Metals,LV,twh,electricity,2004,0.06984247448728594
Non Ferrous Metals,LV,twh,electricity,2005,0.05317039993225639
Non Ferrous Metals,LV,twh,electricity,2006,0.05204390840826789
Non Ferrous Metals,LV,twh,electricity,2007,0.05204390840826789
Non Ferrous Metals,LV,twh,electricity,2008,0.03447064063404757
Non Ferrous Metals,LV,twh,electricity,2009,0.0261346033565328
Non Ferrous Metals,LV,twh,electricity,2010,0.03447064063404757
Non Ferrous Metals,LV,twh,electricity,2011,0.043933169435550826
Non Ferrous Metals,LV,twh,electricity,2012,0.043933169435550826
Non Ferrous Metals,LV,twh,electricity,2013,0.03537183385323836
Non Ferrous Metals,LV,twh,electricity,2014,0.01892505760300651
Non Ferrous Metals,LV,twh,electricity,2015,0.014869688116647973
Non Ferrous Metals,LV,twh,electricity,2016,0.009011932191907863
Non Ferrous Metals,LV,twh,electricity,2017,0.01096326584290569
Non Ferrous Metals,LV,twh,electricity,2018,0.010970775786398946
Non Ferrous Metals,LV,twh,methane,2000,0.004410296598020057
Non Ferrous Metals,LV,twh,methane,2001,0.006020871577889604
Non Ferrous Metals,LV,twh,methane,2002,0.00703385765120122
Non Ferrous Metals,LV,twh,methane,2003,0.007870683159543486
Non Ferrous Metals,LV,twh,methane,2004,0.007011240745570347
Non Ferrous Metals,LV,twh,methane,2005,0.005337589728885813
Non Ferrous Metals,LV,twh,methane,2006,0.005224505200731451
Non Ferrous Metals,LV,twh,methane,2007,0.005224505200731451
Non Ferrous Metals,LV,twh,methane,2008,0.0034603865615234286
Non Ferrous Metals,LV,twh,methane,2009,0.002623561053181162
Non Ferrous Metals,LV,twh,methane,2010,0.0034603865615234286
Non Ferrous Metals,LV,twh,methane,2011,0.004410296598020057
Non Ferrous Metals,LV,twh,methane,2012,0.004410296598020057
Non Ferrous Metals,LV,twh,methane,2013,0.0035508541840469175
Non Ferrous Metals,LV,twh,methane,2014,0.0018998200729932553
Non Ferrous Metals,LV,twh,methane,2015,0.0014927157716375578
Non Ferrous Metals,LV,twh,methane,2016,0.0009046762252348836
Non Ferrous Metals,LV,twh,methane,2017,0.0011005637578933812
Non Ferrous Metals,LV,twh,methane,2018,0.0011013176547477435
Non Ferrous Metals,LV,twh,space_heat,2000,3.130078944619597e-05
Non Ferrous Metals,LV,twh,space_heat,2001,4.273137403654754e-05
Non Ferrous Metals,LV,twh,space_heat,2002,4.992074624495871e-05
Non Ferrous Metals,LV,twh,space_heat,2003,5.5859870396288195e-05
Non Ferrous Metals,LV,twh,space_heat,2004,4.9760229376003845e-05
Non Ferrous Metals,LV,twh,space_heat,2005,3.788198107334487e-05
Non Ferrous Metals,LV,twh,space_heat,2006,3.707939672857061e-05
Non Ferrous Metals,LV,twh,space_heat,2007,3.707939672857061e-05
Non Ferrous Metals,LV,twh,space_heat,2008,2.455908095009222e-05
Non Ferrous Metals,LV,twh,space_heat,2009,1.861995679876273e-05
Non Ferrous Metals,LV,twh,space_heat,2010,2.455908095009222e-05
Non Ferrous Metals,LV,twh,space_heat,2011,3.130078944619597e-05
Non Ferrous Metals,LV,twh,space_heat,2012,3.130078944619597e-05
Non Ferrous Metals,LV,twh,space_heat,2013,2.520114842591163e-05
Non Ferrous Metals,LV,twh,space_heat,2014,1.3483416992207494e-05
Non Ferrous Metals,LV,twh,space_heat,2015,1.0594113351020175e-05
Non Ferrous Metals,LV,twh,space_heat,2016,6.420674758194045e-06
Non Ferrous Metals,LV,twh,space_heat,2017,7.810929195419672e-06
Non Ferrous Metals,LV,twh,space_heat,2018,7.816279757718167e-06
Non Ferrous Metals,ME,twh,electricity,2000,2.364958200195935
Non Ferrous Metals,ME,twh,electricity,2001,2.369582094532235
Non Ferrous Metals,ME,twh,electricity,2002,2.34418522848771
Non Ferrous Metals,ME,twh,electricity,2003,2.3494148251985902
Non Ferrous Metals,ME,twh,electricity,2004,2.363828446596699
Non Ferrous Metals,ME,twh,electricity,2005,2.3715909648627673
Non Ferrous Metals,ME,twh,electricity,2006,2.2938909648023995
Non Ferrous Metals,ME,twh,electricity,2007,2.7126755609968036
Non Ferrous Metals,ME,twh,electricity,2008,2.334617967878732
Non Ferrous Metals,ME,twh,electricity,2009,1.1112383454967887
Non Ferrous Metals,ME,twh,electricity,2010,1.1022189644644225
Non Ferrous Metals,ME,twh,electricity,2011,1.3052161538513216
Non Ferrous Metals,ME,twh,electricity,2012,1.1697965728990363
Non Ferrous Metals,ME,twh,electricity,2013,0.6572904601485968
Non Ferrous Metals,ME,twh,electricity,2014,0.5904147991247939
Non Ferrous Metals,ME,twh,electricity,2015,0.5544760358873263
Non Ferrous Metals,ME,twh,electricity,2016,0.4803935424310878
Non Ferrous Metals,ME,twh,electricity,2017,0.5492138912279825
Non Ferrous Metals,ME,twh,electricity,2018,0.5529743247479318
Non Ferrous Metals,ME,twh,methane,2000,0.15734740608644318
Non Ferrous Metals,ME,twh,methane,2001,0.1390346048610527
Non Ferrous Metals,ME,twh,methane,2002,0.15998628121790892
Non Ferrous Metals,ME,twh,methane,2003,0.16953889147888893
Non Ferrous Metals,ME,twh,methane,2004,0.18162995339353744
Non Ferrous Metals,ME,twh,methane,2005,0.17848515609775886
Non Ferrous Metals,ME,twh,methane,2006,0.18822557405755694
Non Ferrous Metals,ME,twh,methane,2007,0.2069605080846515
Non Ferrous Metals,ME,twh,methane,2008,0.183839938116219
Non Ferrous Metals,ME,twh,methane,2009,0.08061184757625178
Non Ferrous Metals,ME,twh,methane,2010,0.08566265230550993
Non Ferrous Metals,ME,twh,methane,2011,0.09750200592976506
Non Ferrous Metals,ME,twh,methane,2012,0.09465306958298847
Non Ferrous Metals,ME,twh,methane,2013,0.05324740037184347
Non Ferrous Metals,ME,twh,methane,2014,0.04780582930055841
Non Ferrous Metals,ME,twh,methane,2015,0.04639102706592111
Non Ferrous Metals,ME,twh,methane,2016,0.03622182722698258
Non Ferrous Metals,ME,twh,methane,2017,0.041410903606333344
Non Ferrous Metals,ME,twh,methane,2018,0.04169444150022104
Non Ferrous Metals,ME,twh,space_heat,2000,0.001628214917378753
Non Ferrous Metals,ME,twh,space_heat,2001,0.0016215523488521484
Non Ferrous Metals,ME,twh,space_heat,2002,0.0016307609683473628
Non Ferrous Metals,ME,twh,space_heat,2003,0.001635926825917099
Non Ferrous Metals,ME,twh,space_heat,2004,0.001676614032699447
Non Ferrous Metals,ME,twh,space_heat,2005,0.0016864004689164786
Non Ferrous Metals,ME,twh,space_heat,2006,0.0016719811192222019
Non Ferrous Metals,ME,twh,space_heat,2007,0.0019474811290688997
Non Ferrous Metals,ME,twh,space_heat,2008,0.001711448250736042
Non Ferrous Metals,ME,twh,space_heat,2009,0.0008068073871436238
Non Ferrous Metals,ME,twh,space_heat,2010,0.0008228941110902578
Non Ferrous Metals,ME,twh,space_heat,2011,0.0009612665987866092
Non Ferrous Metals,ME,twh,space_heat,2012,0.0008861789552286985
Non Ferrous Metals,ME,twh,space_heat,2013,0.0004961127043244158
Non Ferrous Metals,ME,twh,space_heat,2014,0.0004565058148822374
Non Ferrous Metals,ME,twh,space_heat,2015,0.00044072759363904767
Non Ferrous Metals,ME,twh,space_heat,2016,0.0003499129492871277
Non Ferrous Metals,ME,twh,space_heat,2017,0.0004000408737730083
Non Ferrous Metals,ME,twh,space_heat,2018,0.00040277992887542447
Non Ferrous Metals,MK,twh,electricity,2000,0.8837423478151408
Non Ferrous Metals,MK,twh,electricity,2001,0.6814880410234304
Non Ferrous Metals,MK,twh,electricity,2002,0.6312733749602352
Non Ferrous Metals,MK,twh,electricity,2003,0.17306892373943944
Non Ferrous Metals,MK,twh,electricity,2004,0.01172001250379346
Non Ferrous Metals,MK,twh,electricity,2005,0.019403738226404094
Non Ferrous Metals,MK,twh,electricity,2006,0.0220682194244792
Non Ferrous Metals,MK,twh,electricity,2007,0.023912037810311246
Non Ferrous Metals,MK,twh,electricity,2008,0.07499218534843365
Non Ferrous Metals,MK,twh,electricity,2009,0.019376353044472588
Non Ferrous Metals,MK,twh,electricity,2010,0.018479837991800925
Non Ferrous Metals,MK,twh,electricity,2011,0.01939795734015241
Non Ferrous Metals,MK,twh,electricity,2012,0.021416031673185933
Non Ferrous Metals,MK,twh,electricity,2013,0.022376442690750366
Non Ferrous Metals,MK,twh,electricity,2014,0.03176695298728317
Non Ferrous Metals,MK,twh,electricity,2015,0.021591506037479873
Non Ferrous Metals,MK,twh,electricity,2016,0.02536514208286695
Non Ferrous Metals,MK,twh,electricity,2017,0.025927367368432742
Non Ferrous Metals,MK,twh,electricity,2018,0.02524911566049669
Non Ferrous Metals,MK,twh,methane,2000,0.0587978959061243
Non Ferrous Metals,MK,twh,methane,2001,0.03998613119159715
Non Ferrous Metals,MK,twh,methane,2002,0.043083233553570764
Non Ferrous Metals,MK,twh,methane,2003,0.012489030530293314
Non Ferrous Metals,MK,twh,methane,2004,0.0009005329163799794
Non Ferrous Metals,MK,twh,methane,2005,0.0014603189578352052
Non Ferrous Metals,MK,twh,methane,2006,0.001810811121076342
Non Ferrous Metals,MK,twh,methane,2007,0.001824341829047519
Non Ferrous Metals,MK,twh,methane,2008,0.005905273969163673
Non Ferrous Metals,MK,twh,methane,2009,0.0014056062990756293
Non Ferrous Metals,MK,twh,methane,2010,0.0014362227357637635
Non Ferrous Metals,MK,twh,methane,2011,0.0014490624759922444
Non Ferrous Metals,MK,twh,methane,2012,0.0017328595271312263
Non Ferrous Metals,MK,twh,methane,2013,0.0018127258420617116
Non Ferrous Metals,MK,twh,methane,2014,0.0025721671173556285
Non Ferrous Metals,MK,twh,methane,2015,0.0018064840969651411
Non Ferrous Metals,MK,twh,methane,2016,0.0019125398511060732
Non Ferrous Metals,MK,twh,methane,2017,0.001954931818020005
Non Ferrous Metals,MK,twh,methane,2018,0.0019037914216338697
Non Ferrous Metals,MK,twh,space_heat,2000,0.000608434632676688
Non Ferrous Metals,MK,twh,space_heat,2001,0.0004663558760787892
Non Ferrous Metals,MK,twh,space_heat,2002,0.00043915300196059495
Non Ferrous Metals,MK,twh,space_heat,2003,0.00012051004873267432
Non Ferrous Metals,MK,twh,space_heat,2004,8.312759521768136e-06
Non Ferrous Metals,MK,twh,space_heat,2005,1.3797688441452619e-05
Non Ferrous Metals,MK,twh,space_heat,2006,1.6085178754675595e-05
Non Ferrous Metals,MK,twh,space_heat,2007,1.7166904536144064e-05
Non Ferrous Metals,MK,twh,space_heat,2008,5.4974837938931044e-05
Non Ferrous Metals,MK,twh,space_heat,2009,1.4068075346333076e-05
Non Ferrous Metals,MK,twh,space_heat,2010,1.3796668672584652e-05
Non Ferrous Metals,MK,twh,space_heat,2011,1.4286222569920861e-05
Non Ferrous Metals,MK,twh,space_heat,2012,1.622370676489119e-05
Non Ferrous Metals,MK,twh,space_heat,2013,1.6889393912637586e-05
Non Ferrous Metals,MK,twh,space_heat,2014,2.4562051597084437e-05
Non Ferrous Metals,MK,twh,space_heat,2015,1.716209877982029e-05
Non Ferrous Metals,MK,twh,space_heat,2016,1.8475668158208457e-05
Non Ferrous Metals,MK,twh,space_heat,2017,1.888518637704327e-05
Non Ferrous Metals,MK,twh,space_heat,2018,1.839115589053443e-05
Non Ferrous Metals,NL,twh,electricity,2000,6.946378339688797
Non Ferrous Metals,NL,twh,electricity,2001,6.678156535674606
Non Ferrous Metals,NL,twh,electricity,2002,6.611893193698647
Non Ferrous Metals,NL,twh,electricity,2003,6.646720280142273
Non Ferrous Metals,NL,twh,electricity,2004,7.2910378215613845
Non Ferrous Metals,NL,twh,electricity,2005,7.277759268500276
Non Ferrous Metals,NL,twh,electricity,2006,6.612327482404263
Non Ferrous Metals,NL,twh,electricity,2007,7.031208840584125
Non Ferrous Metals,NL,twh,electricity,2008,7.39909228031642
Non Ferrous Metals,NL,twh,electricity,2009,4.557366755697669
Non Ferrous Metals,NL,twh,electricity,2010,5.614707365851871
Non Ferrous Metals,NL,twh,electricity,2011,6.8881640857645845
Non Ferrous Metals,NL,twh,electricity,2012,3.487646395061643
Non Ferrous Metals,NL,twh,electricity,2013,3.482422164500611
Non Ferrous Metals,NL,twh,electricity,2014,2.1341231719016824
Non Ferrous Metals,NL,twh,electricity,2015,2.666925229526836
Non Ferrous Metals,NL,twh,electricity,2016,3.2171145876409755
Non Ferrous Metals,NL,twh,electricity,2017,2.739488624610734
Non Ferrous Metals,NL,twh,electricity,2018,2.946137353450094
Non Ferrous Metals,NL,twh,methane,2000,0.0
Non Ferrous Metals,NL,twh,methane,2001,0.0
Non Ferrous Metals,NL,twh,methane,2002,0.0
Non Ferrous Metals,NL,twh,methane,2003,0.0
Non Ferrous Metals,NL,twh,methane,2004,0.0
Non Ferrous Metals,NL,twh,methane,2005,0.0
Non Ferrous Metals,NL,twh,methane,2006,0.0
Non Ferrous Metals,NL,twh,methane,2007,0.0
Non Ferrous Metals,NL,twh,methane,2008,0.0
Non Ferrous Metals,NL,twh,methane,2009,0.0
Non Ferrous Metals,NL,twh,methane,2010,0.0
Non Ferrous Metals,NL,twh,methane,2011,0.0
Non Ferrous Metals,NL,twh,methane,2012,0.0
Non Ferrous Metals,NL,twh,methane,2013,0.0
Non Ferrous Metals,NL,twh,methane,2014,0.0
Non Ferrous Metals,NL,twh,methane,2015,0.0
Non Ferrous Metals,NL,twh,methane,2016,0.0
Non Ferrous Metals,NL,twh,methane,2017,0.0
Non Ferrous Metals,NL,twh,methane,2018,0.0
Non Ferrous Metals,NL,twh,space_heat,2000,0.0045147068080664265
Non Ferrous Metals,NL,twh,space_heat,2001,0.0045940489796615
Non Ferrous Metals,NL,twh,space_heat,2002,0.0045532422728772224
Non Ferrous Metals,NL,twh,space_heat,2003,0.004552423927381984
Non Ferrous Metals,NL,twh,space_heat,2004,0.005018502667213956
Non Ferrous Metals,NL,twh,space_heat,2005,0.00506989183795592
Non Ferrous Metals,NL,twh,space_heat,2006,0.004629115302859702
Non Ferrous Metals,NL,twh,space_heat,2007,0.004918993431197161
Non Ferrous Metals,NL,twh,space_heat,2008,0.005200738383794068
Non Ferrous Metals,NL,twh,space_heat,2009,0.0032119289224352334
Non Ferrous Metals,NL,twh,space_heat,2010,0.00402267362091655
Non Ferrous Metals,NL,twh,space_heat,2011,0.004898604072380356
Non Ferrous Metals,NL,twh,space_heat,2012,0.002688673530673971
Non Ferrous Metals,NL,twh,space_heat,2013,0.002666498918945368
Non Ferrous Metals,NL,twh,space_heat,2014,0.001798257835550246
Non Ferrous Metals,NL,twh,space_heat,2015,0.0022544453968922516
Non Ferrous Metals,NL,twh,space_heat,2016,0.0023195217912514708
Non Ferrous Metals,NL,twh,space_heat,2017,0.001975156118492366
Non Ferrous Metals,NL,twh,space_heat,2018,0.002124148706918875
Non Ferrous Metals,NO,twh,electricity,2000,17.989668405302204
Non Ferrous Metals,NO,twh,electricity,2001,17.868001696993986
Non Ferrous Metals,NO,twh,electricity,2002,17.160771695766577
Non Ferrous Metals,NO,twh,electricity,2003,19.000806557761557
Non Ferrous Metals,NO,twh,electricity,2004,20.6077317239581
Non Ferrous Metals,NO,twh,electricity,2005,21.925423240301374
Non Ferrous Metals,NO,twh,electricity,2006,21.850842785591528
Non Ferrous Metals,NO,twh,electricity,2007,21.324898597003454
Non Ferrous Metals,NO,twh,electricity,2008,21.335627178490753
Non Ferrous Metals,NO,twh,electricity,2009,17.69884630645522
Non Ferrous Metals,NO,twh,electricity,2010,17.710582599731058
Non Ferrous Metals,NO,twh,electricity,2011,17.36720645655701
Non Ferrous Metals,NO,twh,electricity,2012,17.639685136359976
Non Ferrous Metals,NO,twh,electricity,2013,17.811589012064054
Non Ferrous Metals,NO,twh,electricity,2014,18.096923898174964
Non Ferrous Metals,NO,twh,electricity,2015,18.151124500413967
Non Ferrous Metals,NO,twh,electricity,2016,18.944480507206514
Non Ferrous Metals,NO,twh,electricity,2017,19.032066474053618
Non Ferrous Metals,NO,twh,electricity,2018,19.784703874276484
Non Ferrous Metals,NO,twh,methane,2000,1.1969038859524141
Non Ferrous Metals,NO,twh,methane,2001,1.0484002902159772
Non Ferrous Metals,NO,twh,methane,2002,1.1711907459661042
Non Ferrous Metals,NO,twh,methane,2003,1.371139590359656
Non Ferrous Metals,NO,twh,methane,2004,1.5834403541246644
Non Ferrous Metals,NO,twh,methane,2005,1.6501001427036
Non Ferrous Metals,NO,twh,methane,2006,1.7929742477161221
Non Ferrous Metals,NO,twh,methane,2007,1.6269589743595243
Non Ferrous Metals,NO,twh,methane,2008,1.6800780402321482
Non Ferrous Metals,NO,twh,methane,2009,1.2839160082202168
Non Ferrous Metals,NO,twh,methane,2010,1.3764374668566557
Non Ferrous Metals,NO,twh,methane,2011,1.2973617143138465
Non Ferrous Metals,NO,twh,methane,2012,1.4272997402412408
Non Ferrous Metals,NO,twh,methane,2013,1.4429249607086776
Non Ferrous Metals,NO,twh,methane,2014,1.4653061813894124
Non Ferrous Metals,NO,twh,methane,2015,1.5186396768763488
Non Ferrous Metals,NO,twh,methane,2016,1.4284199083200817
Non Ferrous Metals,NO,twh,methane,2017,1.4350239183211093
Non Ferrous Metals,NO,twh,methane,2018,1.4917730197712995
Non Ferrous Metals,NO,twh,space_heat,2000,0.012385439393298175
Non Ferrous Metals,NO,twh,space_heat,2001,0.012227430392857662
Non Ferrous Metals,NO,twh,space_heat,2002,0.011938099569985853
Non Ferrous Metals,NO,twh,space_heat,2003,0.013230498432424003
Non Ferrous Metals,NO,twh,space_heat,2004,0.01461663270879006
Non Ferrous Metals,NO,twh,space_heat,2005,0.015590818392148865
Non Ferrous Metals,NO,twh,space_heat,2006,0.015926736334544493
Non Ferrous Metals,NO,twh,space_heat,2007,0.01530954832715471
Non Ferrous Metals,NO,twh,space_heat,2008,0.015640598297186184
Non Ferrous Metals,NO,twh,space_heat,2009,0.012850132468731462
Non Ferrous Metals,NO,twh,space_heat,2010,0.013222358347261674
Non Ferrous Metals,NO,twh,space_heat,2011,0.012790613594276036
Non Ferrous Metals,NO,twh,space_heat,2012,0.013362936861716943
Non Ferrous Metals,NO,twh,space_heat,2013,0.013443912743070125
Non Ferrous Metals,NO,twh,space_heat,2014,0.013992452430468339
Non Ferrous Metals,NO,twh,space_heat,2015,0.014427497141708408
Non Ferrous Metals,NO,twh,space_heat,2016,0.013798934543213699
Non Ferrous Metals,NO,twh,space_heat,2017,0.01386273112095398
Non Ferrous Metals,NO,twh,space_heat,2018,0.014410943262031123
Non Ferrous Metals,PL,twh,electricity,2000,6.4818936720247216
Non Ferrous Metals,PL,twh,electricity,2001,6.663376867973938
Non Ferrous Metals,PL,twh,electricity,2002,6.275203699411385
Non Ferrous Metals,PL,twh,electricity,2003,6.222002795493816
Non Ferrous Metals,PL,twh,electricity,2004,6.066594586904061
Non Ferrous Metals,PL,twh,electricity,2005,5.8531021063426945
Non Ferrous Metals,PL,twh,electricity,2006,5.959748347405093
Non Ferrous Metals,PL,twh,electricity,2007,5.932295113110313
Non Ferrous Metals,PL,twh,electricity,2008,5.3205267861838506
Non Ferrous Metals,PL,twh,electricity,2009,4.38816534475768
Non Ferrous Metals,PL,twh,electricity,2010,3.7642242091456333
Non Ferrous Metals,PL,twh,electricity,2011,4.1932261391706325
Non Ferrous Metals,PL,twh,electricity,2012,4.269541624350769
Non Ferrous Metals,PL,twh,electricity,2013,4.245740019598888
Non Ferrous Metals,PL,twh,electricity,2014,4.405253486445227
Non Ferrous Metals,PL,twh,electricity,2015,4.515778237969036
Non Ferrous Metals,PL,twh,electricity,2016,4.596900718304095
Non Ferrous Metals,PL,twh,electricity,2017,5.168776722883345
Non Ferrous Metals,PL,twh,electricity,2018,5.4613472847272435
Non Ferrous Metals,PL,twh,methane,2000,0.0
Non Ferrous Metals,PL,twh,methane,2001,0.0
Non Ferrous Metals,PL,twh,methane,2002,0.0
Non Ferrous Metals,PL,twh,methane,2003,0.0
Non Ferrous Metals,PL,twh,methane,2004,0.0
Non Ferrous Metals,PL,twh,methane,2005,0.0
Non Ferrous Metals,PL,twh,methane,2006,0.0
Non Ferrous Metals,PL,twh,methane,2007,0.0
Non Ferrous Metals,PL,twh,methane,2008,0.0
Non Ferrous Metals,PL,twh,methane,2009,0.0
Non Ferrous Metals,PL,twh,methane,2010,0.0
Non Ferrous Metals,PL,twh,methane,2011,0.0
Non Ferrous Metals,PL,twh,methane,2012,0.0
Non Ferrous Metals,PL,twh,methane,2013,0.0
Non Ferrous Metals,PL,twh,methane,2014,0.0
Non Ferrous Metals,PL,twh,methane,2015,0.0
Non Ferrous Metals,PL,twh,methane,2016,0.0
Non Ferrous Metals,PL,twh,methane,2017,0.0
Non Ferrous Metals,PL,twh,methane,2018,0.0
Non Ferrous Metals,PL,twh,space_heat,2000,0.004110849010123414
Non Ferrous Metals,PL,twh,space_heat,2001,0.004255682448100464
Non Ferrous Metals,PL,twh,space_heat,2002,0.003964303113601099
Non Ferrous Metals,PL,twh,space_heat,2003,0.0039121688420999294
Non Ferrous Metals,PL,twh,space_heat,2004,0.0037736476495709996
Non Ferrous Metals,PL,twh,space_heat,2005,0.0035716274558586026
Non Ferrous Metals,PL,twh,space_heat,2006,0.0036984633533688385
Non Ferrous Metals,PL,twh,space_heat,2007,0.003700963539597459
Non Ferrous Metals,PL,twh,space_heat,2008,0.003410351351072338
Non Ferrous Metals,PL,twh,space_heat,2009,0.0028559150411287064
Non Ferrous Metals,PL,twh,space_heat,2010,0.0024896177817878384
Non Ferrous Metals,PL,twh,space_heat,2011,0.002844571367278474
Non Ferrous Metals,PL,twh,space_heat,2012,0.002892803064879775
Non Ferrous Metals,PL,twh,space_heat,2013,0.002866434997920758
Non Ferrous Metals,PL,twh,space_heat,2014,0.0031397710732415673
